4S,6H,0.1791490100358396
4S,9D,0.18233671065913704
4S,TH,0.18687746022251156
2C,TD,0.1808667994808496
2C,KC,0.2089131224329575
2C,QH,0.19376631024040214
2C,3C,0.165728279272978
2C,4C,0.1687336096438076
2C,AS,0.22251825304840428
2C,4H,0.1640933562642563
2C,7H,0.16893061438132126
2C,9S,0.17632604991747752
2C,2S,0.26303096742491766
2C,KS,0.20421593342911729
2C,AC,0.22718697424010006
2C,8C,0.1771377030267761
2C,QS,0.19376631024040217
2C,KD,0.20421593342911729
2C,3S,0.16108802589342636
2C,6H,0.16814382387343665
2C,9D,0.17632604991747752
2C,TH,0.18086679948084963
TD,KC,0.23069131918666488
TD,QH,0.22024169599795104
TD,3C,0.18387212985167986
TD,4C,0.18687746022251156
TD,AS,0.2468273077354457
TD,4H,0.18687746022251156
TD,7H,0.1986343194697448
TD,9S,0.20563534495190328
TD,2S,0.1808667994808496
TD,KS,0.23069131918666488
TD,AC,0.24682730773544567
TD,8C,0.2019881535445941
TD,QS,0.220241695997951
TD,KD,0.23538850819050483
TD,3S,0.18387212985167992
TD,6H,0.1954493694886982
TD,9D,0.2103040661435985
TD,TH,0.3968149431979023
KC,QH,0.2416341084981504
KC,3C,0.211918452803787
KC,4C,0.21492378317461297
KC,AS,0.265760031832676
KC,4H,0.21022659417077275
KC,7H,0.21953212376288336
KC,9S,0.22653314924504644
KC,2S,0.20421593342911704
KC,KS,0.44938049127005125
KC,AC,0.2704572208365154
KC,8C,0.2275831468415679
KC,QS,0.24163410849815042
KC,KD,0.44938049127005125
KC,3S,0.20722126379994676
KC,6H,0.21634717378183535
KC,9D,0.22653314924504642
KC,TH,0.23069131918666488
QH,3C,0.19677164061122945
QH,4C,0.1997769709820571
QH,AS,0.2577700970469319
QH,4H,0.20447415998589719
QH,7H,0.21377968957800786
QH,9S,0.2160835260563283
QH,2S,0.19376631024040214
QH,KS,0.2416341084981504
QH,AC,0.2577700970469319
QH,8C,0.2124363346490141
QH,QS,0.4314765874944526
QH,KD,0.2416341084981504
QH,3S,0.19677164061122954
QH,6H,0.21059473959695812
QH,9D,0.2160835260563283
QH,TH,0.22493888500179135
3C,4C,0.1742105122603893
3C,AS,0.2255235834192351
3C,4H,0.16959872669298215
3C,7H,0.17443598481004785
3C,9S,0.17933138028830967
3C,2S,0.1610880258934264
3C,KS,0.20722126379994676
3C,AC,0.230192304610931
3C,8C,0.1801430333976074
3C,QS,0.19677164061122954
3C,KD,0.20722126379994676
3C,3S,0.2795072077509318
3C,6H,0.17364919430216424
3C,9D,0.17933138028830967
3C,TH,0.18387212985167994
4C,AS,0.22852891379006468
4C,4H,0.2959834480769557
4C,7H,0.17993580054372166
4C,9S,0.18233671065913706
4C,2S,0.16409335626425633
4C,KS,0.2102265941707727
4C,AC,0.23319763498176055
4C,8C,0.18561438131913657
4C,QS,0.19977697098205716
4C,KD,0.2102265941707727
4C,3S,0.16959872669298215
4C,6H,0.17914901003583963
4C,9D,0.18233671065913704
4C,TH,0.18687746022251156
AS,4H,0.22852891379006468
AS,7H,0.23566811231166176
AS,9S,0.2473663267976644
AS,2S,0.22718697424010006
AS,KS,0.27045722083651574
AS,AC,0.46761927906466993
AS,8C,0.23902194638650695
AS,QS,0.26246728605077124
AS,KD,0.2657600318326761
AS,3S,0.2301923046109309
AS,6H,0.23248316233062583
AS,9D,0.24266913779382415
AS,TH,0.24682730773544567
4H,7H,0.18457605392327275
4H,9S,0.18233671065913706
4H,2S,0.16409335626425633
4H,KS,0.2102265941707727
4H,AC,0.22852891379006468
4H,8C,0.18094566012744068
4H,QS,0.1997769709820571
4H,KD,0.2102265941707727
4H,3S,0.16959872669298215
4H,6H,0.18376079560324535
4H,9D,0.18233671065913704
4H,TH,0.19157464922635103
7H,9S,0.1965739548894648
7H,2S,0.16893061438132126
7H,KS,0.21953212376288336
7H,AC,0.23566811231166176
7H,8C,0.19518290435777114
7H,QS,0.2090825005741678
7H,KD,0.21953212376288336
7H,3S,0.17443598481004788
7H,6H,0.19557141254826993
7H,9D,0.1965739548894648
7H,TH,0.20330304066144084
9S,2S,0.18102323892131783
9S,KS,0.23123033824888672
9S,AC,0.24266913779382418
9S,8C,0.1999277889643183
9S,QS,0.22078071506016855
9S,KD,0.22653314924504644
9S,3S,0.18402856929214984
9S,6H,0.1933890049084232
9S,9D,0.3795984329350657
9S,TH,0.20563534495190325
2S,KS,0.20891312243295745
2S,AC,0.22251825304840425
2S,8C,0.17244051402293606
2S,QS,0.19846349924424256
2S,KD,0.20421593342911712
2S,3S,0.165728279272978
2S,6H,0.16814382387343665
2S,9D,0.17632604991747752
2S,TH,0.18086679948084958
KS,AC,0.265760031832676
KS,8C,0.22288595783772747
KS,QS,0.24633129750199068
KS,KD,0.44938049127005136
KS,3S,0.21191845280378702
KS,6H,0.21634717378183535
KS,9D,0.22653314924504642
KS,TH,0.23069131918666488
AC,8C,0.24371913539034717
AC,QS,0.2577700970469319
AC,KD,0.265760031832676
AC,3S,0.22552358341923512
AC,6H,0.23248316233062585
AC,9D,0.24266913779382415
AC,TH,0.24682730773544567
8C,QS,0.21243633464901412
8C,KD,0.22288595783772747
8C,3S,0.1754458443937672
8C,6H,0.19199795437672906
8C,9D,0.19992778896431831
8C,TH,0.20198815354459407
QS,KD,0.24163410849815042
QS,3S,0.20146882961506982
QS,6H,0.20589755059311823
QS,9D,0.21608352605632827
QS,TH,0.220241695997951
KD,3S,0.20722126379994676
KD,6H,0.21634717378183535
KD,9D,0.23123033824888692
KD,TH,0.23069131918666488
3S,6H,0.17364919430216427
3S,9D,0.17933138028830967
3S,TH,0.1838721298516799
6H,9D,0.1933890049084232
6H,TH,0.20011809068039305
9D,TH,0.20563534495190322
